customer_id,gender,is_female,is_senior_citizen,partner,dependents,partner_dependents,phone_service,has_phone,internet_service,has_internet,has_phone_and_internet,contract_type,payment_type,monthly_charges,total_charges,churn,has_churned,tenure,start_date,adjusted_monthly,avg_monthly_charges,contract_type,phone_service,internet_service,service_type
8295-KMENE,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$61.30,$249.40,No,FALSE,4,2021-05-08,$62.35,$62.35,Month-to-Month,One Line,DSL,phone_and_internet
8382-SHQEH,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$56.75,$245.15,No,FALSE,4,2021-05-08,$61.29,$61.29,Month-to-Month,One Line,DSL,phone_and_internet
8591-TKMZH,Female,TRUE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Mailed check,$50.60,$249.95,Yes,TRUE,4,2021-05-08,$62.49,$62.49,Month-to-Month,Two or More Lines,DSL,phone_and_internet
8631-WUXGY,Male,FALSE,0,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$74.40,$299.70,Yes,TRUE,4,2021-05-08,$74.93,$74.93,Month-to-Month,One Line,DSL,phone_and_internet
9013-AQORL,Male,FALSE,1,No,No,0,1,TRUE,1,TRUE,TRUE,0,Electronic check,$50.35,$237.25,Yes,TRUE,4,2021-05-08,$59.31,$59.31,Month-to-Month,One Line,DSL,phone_and_internet
9447-YPTBX,Male,FALSE,0,No,No,0,2,TRUE,1,TRUE,TRUE,0,Mailed check,$50.40,$206.60,Yes,TRUE,4,2021-05-08,$51.65,$51.65,Month-to-Month,Two or More Lines,DSL,phone_and_internet
9700-ISPUP,Male,FALSE,1,No,No,0,0,FALSE,1,TRUE,FALSE,0,Credit card (automatic),$45.40,$214.75,No,FALSE,4,2021-05-08,$53.69,$53.69,Month-to-Month,No Phone Service,DSL,internet_only
0301-FIDRB,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$96.10,$453.40,Yes,TRUE,4,2021-05-08,$93.35,$113.35,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0325-XBFAC,Female,TRUE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$69.95,$330.15,Yes,TRUE,4,2021-05-08,$62.54,$82.54,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0487-RPVUM,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$79.90,$343.95,Yes,TRUE,4,2021-05-08,$65.99,$85.99,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0491-KAPQG,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$75.55,$349.65,Yes,TRUE,4,2021-05-08,$67.41,$87.41,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0572-ZJKLT,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$72.75,$317.75,No,FALSE,4,2021-05-08,$59.44,$79.44,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0637-UBJRP,Male,FALSE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$70.65,$293.85,No,FALSE,4,2021-05-08,$53.46,$73.46,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0708-LGSMF,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$74.90,$321.75,Yes,TRUE,4,2021-05-08,$60.44,$80.44,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0871-OPBXW,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$85.40,$425.90,Yes,TRUE,4,2021-05-08,$86.48,$106.48,Month-to-Month,One Line,Fiber Optic,phone_and_internet
1268-ASBGA,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$88.85,$372.45,Yes,TRUE,4,2021-05-08,$73.11,$93.11,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
1363-TXLSL,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$94.30,$424.45,Yes,TRUE,4,2021-05-08,$86.11,$106.11,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
1596-OQSPS,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$75.35,$338.10,Yes,TRUE,4,2021-05-08,$64.53,$84.53,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
2055-BFOCC,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$69.75,$324.60,Yes,TRUE,4,2021-05-08,$61.15,$81.15,Month-to-Month,One Line,Fiber Optic,phone_and_internet
2122-YWVYA,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Mailed check,$85.30,$420.45,No,FALSE,4,2021-05-08,$85.11,$105.11,Month-to-Month,One Line,Fiber Optic,phone_and_internet
2453-SAFNS,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$92.50,$452.70,Yes,TRUE,4,2021-05-08,$93.18,$113.18,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
2607-DHDAK,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$81.00,$340.85,Yes,TRUE,4,2021-05-08,$65.21,$85.21,Month-to-Month,One Line,Fiber Optic,phone_and_internet
2645-QTLMB,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$100.20,$420.20,Yes,TRUE,4,2021-05-08,$85.05,$105.05,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
2665-NPTGL,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$91.10,$455.30,Yes,TRUE,4,2021-05-08,$93.83,$113.83,Month-to-Month,One Line,Fiber Optic,phone_and_internet
2672-DZUOY,Female,TRUE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Mailed check,$80.30,$324.20,No,FALSE,4,2021-05-08,$61.05,$81.05,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
2792-LSHWX,Female,TRUE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$69.35,$341.60,No,FALSE,4,2021-05-08,$65.40,$85.40,Month-to-Month,One Line,Fiber Optic,phone_and_internet
2809-ZMYOQ,Male,FALSE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Mailed check,$70.25,$331.90,Yes,TRUE,4,2021-05-08,$62.98,$82.98,Month-to-Month,One Line,Fiber Optic,phone_and_internet
2908-WGAXL,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$76.65,$333.60,Yes,TRUE,4,2021-05-08,$63.40,$83.40,Month-to-Month,One Line,Fiber Optic,phone_and_internet
2933-FILNV,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$85.30,$424.15,Yes,TRUE,4,2021-05-08,$86.04,$106.04,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
2978-XXSOG,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$74.80,$321.90,Yes,TRUE,4,2021-05-08,$60.48,$80.48,Month-to-Month,One Line,Fiber Optic,phone_and_internet
3069-SSVSN,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$75.90,$357.75,Yes,TRUE,4,2021-05-08,$69.44,$89.44,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
3243-ZHOHY,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$78.45,$330.05,Yes,TRUE,4,2021-05-08,$62.51,$82.51,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
3374-PZLXD,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$94.85,$462.80,Yes,TRUE,4,2021-05-08,$95.70,$115.70,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
3486-NPGST,Male,FALSE,0,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$70.50,$294.20,No,FALSE,4,2021-05-08,$53.55,$73.55,Month-to-Month,One Line,Fiber Optic,phone_and_internet
3896-ZVNET,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$80.10,$336.15,No,FALSE,4,2021-05-08,$64.04,$84.04,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
3920-HIHMQ,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,1,Electronic check,$105.65,$443.90,Yes,TRUE,4,2021-05-08,$90.98,$110.98,1 Year,One Line,Fiber Optic,phone_and_internet
4195-SMMNX,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$79.15,$317.25,Yes,TRUE,4,2021-05-08,$59.31,$79.31,Month-to-Month,One Line,Fiber Optic,phone_and_internet
4213-HKBJO,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$90.05,$368.10,Yes,TRUE,4,2021-05-08,$72.03,$92.03,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
4390-KYULV,Male,FALSE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$85.55,$408.50,No,FALSE,4,2021-05-08,$82.13,$102.13,Month-to-Month,One Line,Fiber Optic,phone_and_internet
4742-TXUEX,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$84.60,$360.10,Yes,TRUE,4,2021-05-08,$70.03,$90.03,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
4785-FCIFB,Female,TRUE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$81.00,$371.65,Yes,TRUE,4,2021-05-08,$72.91,$92.91,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
4801-KFYKL,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$79.90,$324.30,Yes,TRUE,4,2021-05-08,$61.08,$81.08,Month-to-Month,One Line,Fiber Optic,phone_and_internet
4844-JJWUY,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$89.15,$413.25,No,FALSE,4,2021-05-08,$83.31,$103.31,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5331-RGMTT,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$90.65,$367.95,No,FALSE,4,2021-05-08,$71.99,$91.99,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5399-ZIMKF,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$99.80,$442.85,Yes,TRUE,4,2021-05-08,$90.71,$110.71,Month-to-Month,One Line,Fiber Optic,phone_and_internet
5949-XIKAE,Female,TRUE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$74.35,$334.80,Yes,TRUE,4,2021-05-08,$63.70,$83.70,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
6035-BXTTY,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$69.70,$316.90,Yes,TRUE,4,2021-05-08,$59.23,$79.23,Month-to-Month,One Line,Fiber Optic,phone_and_internet
6048-NJXHX,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Mailed check,$84.85,$415.55,Yes,TRUE,4,2021-05-08,$83.89,$103.89,Month-to-Month,One Line,Fiber Optic,phone_and_internet
6345-FZOQH,Male,FALSE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$94.75,$422.40,No,FALSE,4,2021-05-08,$85.60,$105.60,Month-to-Month,One Line,Fiber Optic,phone_and_internet
6421-SZVEM,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$85.40,$401.10,Yes,TRUE,4,2021-05-08,$80.28,$100.28,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
6440-DKQGE,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$80.70,$374.80,No,FALSE,4,2021-05-08,$73.70,$93.70,Month-to-Month,One Line,Fiber Optic,phone_and_internet
6683-VLCTZ,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$78.95,$378.40,Yes,TRUE,4,2021-05-08,$74.60,$94.60,Month-to-Month,One Line,Fiber Optic,phone_and_internet
6698-OXETB,Female,TRUE,1,Yes,No,1,1,TRUE,2,TRUE,TRUE,0,Electronic check,$70.05,$302.60,No,FALSE,4,2021-05-08,$55.65,$75.65,Month-to-Month,One Line,Fiber Optic,phone_and_internet
6908-VVYHM,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$80.20,$384.25,No,FALSE,4,2021-05-08,$76.06,$96.06,Month-to-Month,One Line,Fiber Optic,phone_and_internet
7216-KAOID,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$88.45,$370.65,Yes,TRUE,4,2021-05-08,$72.66,$92.66,Month-to-Month,One Line,Fiber Optic,phone_and_internet
7330-WZLNC,Male,FALSE,0,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$74.65,$301.40,Yes,TRUE,4,2021-05-08,$55.35,$75.35,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
8091-TTVAX,Female,TRUE,1,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$95.45,$396.10,Yes,TRUE,4,2021-05-08,$79.03,$99.03,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
8106-GWQOK,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$72.20,$305.55,Yes,TRUE,4,2021-05-08,$56.39,$76.39,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
8232-UTFOZ,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$84.70,$392.50,No,FALSE,4,2021-05-08,$78.13,$98.13,Month-to-Month,One Line,Fiber Optic,phone_and_internet
8348-HFYIV,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Mailed check,$74.40,$306.60,Yes,TRUE,4,2021-05-08,$56.65,$76.65,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
8405-IGQFX,Male,FALSE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Electronic check,$91.40,$449.75,Yes,TRUE,4,2021-05-08,$92.44,$112.44,Month-to-Month,One Line,Fiber Optic,phone_and_internet
8434-PNQZX,Male,FALSE,0,No,No,0,2,TRUE,2,TRUE,TRUE,0,Electronic check,$76.05,$318.90,Yes,TRUE,4,2021-05-08,$59.73,$79.73,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
8468-FZTOE,Female,TRUE,1,No,No,0,1,TRUE,2,TRUE,TRUE,0,Mailed check,$69.05,$318.50,Yes,TRUE,4,2021-05-08,$59.63,$79.63,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9089-UOWJG,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$81.00,$389.60,Yes,TRUE,4,2021-05-08,$77.40,$97.40,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9257-AZMTZ,Male,FALSE,1,Yes,No,1,2,TRUE,2,TRUE,TRUE,0,Electronic check,$74.95,$308.70,Yes,TRUE,4,2021-05-08,$57.18,$77.18,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
9688-YGXVR,Male,FALSE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Mailed check,$80.10,$398.55,No,FALSE,4,2021-05-08,$79.64,$99.64,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9754-CLVZW,Female,TRUE,0,No,No,0,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$94.40,$387.20,Yes,TRUE,4,2021-05-08,$76.80,$96.80,Month-to-Month,One Line,Fiber Optic,phone_and_internet
0297-RBCSG,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.25,$86.05,No,FALSE,4,2021-05-08,$21.51,$21.51,Month-to-Month,One Line,No Internet Service,phone_only
1333-PBMXB,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$20.05,$83.30,No,FALSE,4,2021-05-08,$20.83,$20.83,Month-to-Month,One Line,No Internet Service,phone_only
1850-AKQEP,Female,TRUE,1,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$20.05,$91.45,No,FALSE,4,2021-05-08,$22.86,$22.86,Month-to-Month,One Line,No Internet Service,phone_only
1910-FMXJM,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Credit card (automatic),$20.55,$96.10,No,FALSE,4,2021-05-08,$24.03,$24.03,Month-to-Month,One Line,No Internet Service,phone_only
2150-UWTFY,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Credit card (automatic),$20.05,$95.55,No,FALSE,4,2021-05-08,$23.89,$23.89,Month-to-Month,One Line,No Internet Service,phone_only
3668-QPYBK,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Bank transfer (automatic),$20.65,$93.55,No,FALSE,4,2021-05-08,$23.39,$23.39,Month-to-Month,One Line,No Internet Service,phone_only
3683-QKIUE,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Credit card (automatic),$19.65,$92.05,No,FALSE,4,2021-05-08,$23.01,$23.01,Month-to-Month,One Line,No Internet Service,phone_only
4391-RESHN,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$20.15,$84.50,No,FALSE,4,2021-05-08,$21.13,$21.13,Month-to-Month,One Line,No Internet Service,phone_only
4776-XSKYQ,Male,FALSE,1,No,No,0,1,TRUE,0,FALSE,FALSE,0,Bank transfer (automatic),$20.05,$94.15,No,FALSE,4,2021-05-08,$23.54,$23.54,Month-to-Month,One Line,No Internet Service,phone_only
5214-NLTIT,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.00,$78.90,No,FALSE,4,2021-05-08,$19.73,$19.73,Month-to-Month,One Line,No Internet Service,phone_only
5699-BNCAS,Female,TRUE,0,Yes,No,1,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.60,$93.45,No,FALSE,4,2021-05-08,$23.36,$23.36,Month-to-Month,One Line,No Internet Service,phone_only
6463-HHXJR,Female,TRUE,0,Yes,No,1,1,TRUE,0,FALSE,FALSE,0,Electronic check,$20.15,$91.40,No,FALSE,4,2021-05-08,$22.85,$22.85,Month-to-Month,One Line,No Internet Service,phone_only
6617-WLBQC,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$20.35,$92.75,No,FALSE,4,2021-05-08,$23.19,$23.19,Month-to-Month,One Line,No Internet Service,phone_only
7346-MEDWM,Female,TRUE,0,No,No,0,2,TRUE,0,FALSE,FALSE,1,Electronic check,$23.90,$97.50,No,FALSE,4,2021-05-08,$24.38,$24.38,1 Year,Two or More Lines,No Internet Service,phone_only
7969-AULMZ,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Credit card (automatic),$20.70,$83.75,No,FALSE,4,2021-05-08,$20.94,$20.94,Month-to-Month,One Line,No Internet Service,phone_only
8404-GFGCZ,Male,FALSE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.40,$93.40,No,FALSE,4,2021-05-08,$23.35,$23.35,Month-to-Month,One Line,No Internet Service,phone_only
8739-XNIKG,Male,FALSE,0,No,No,0,2,TRUE,0,FALSE,FALSE,0,Mailed check,$25.25,$101.90,No,FALSE,4,2021-05-08,$25.48,$25.48,Month-to-Month,Two or More Lines,No Internet Service,phone_only
9339-FIIJL,Female,TRUE,0,No,No,0,2,TRUE,0,FALSE,FALSE,2,Credit card (automatic),$25.30,$116.95,No,FALSE,4,2021-05-08,$29.24,$29.24,2 Year,Two or More Lines,No Internet Service,phone_only
9609-BENEA,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Credit card (automatic),$20.45,$82.85,No,FALSE,4,2021-05-08,$20.71,$20.71,Month-to-Month,One Line,No Internet Service,phone_only
9986-BONCE,Female,TRUE,0,No,No,0,1,TRUE,0,FALSE,FALSE,0,Bank transfer (automatic),$20.95,$85.50,Yes,TRUE,4,2021-05-08,$21.38,$21.38,Month-to-Month,One Line,No Internet Service,phone_only
1791-PQHBB,Female,TRUE,0,No,Yes,2,1,TRUE,1,TRUE,TRUE,0,Mailed check,$46.00,$221.70,Yes,TRUE,4,2021-05-08,$55.43,$55.43,Month-to-Month,One Line,DSL,phone_and_internet
2070-XYMFH,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Mailed check,$49.40,$232.55,No,FALSE,4,2021-05-08,$58.14,$58.14,Month-to-Month,One Line,DSL,phone_and_internet
2233-FAGXV,Female,TRUE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,0,Mailed check,$50.85,$239.55,Yes,TRUE,4,2021-05-08,$59.89,$59.89,Month-to-Month,Two or More Lines,DSL,phone_and_internet
2384-OVPSA,Male,FALSE,0,No,Yes,2,1,TRUE,1,TRUE,TRUE,0,Electronic check,$49.35,$219.65,Yes,TRUE,4,2021-05-08,$54.91,$54.91,Month-to-Month,One Line,DSL,phone_and_internet
2616-FLVQC,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,0,Electronic check,$50.90,$225.60,Yes,TRUE,4,2021-05-08,$56.40,$56.40,Month-to-Month,Two or More Lines,DSL,phone_and_internet
3682-YEUWS,Male,FALSE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,0,Credit card (automatic),$38.55,$156.10,No,FALSE,4,2021-05-08,$39.03,$39.03,Month-to-Month,No Phone Service,DSL,internet_only
4458-KVRBJ,Male,FALSE,0,No,Yes,2,1,TRUE,1,TRUE,TRUE,0,Bank transfer (automatic),$48.65,$235.20,No,FALSE,4,2021-05-08,$58.80,$58.80,Month-to-Month,One Line,DSL,phone_and_internet
4706-AXVKM,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,0,Credit card (automatic),$64.40,$316.90,No,FALSE,4,2021-05-08,$79.23,$79.23,Month-to-Month,Two or More Lines,DSL,phone_and_internet
5062-CJJKH,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Electronic check,$50.30,$217.10,No,FALSE,4,2021-05-08,$54.28,$54.28,Month-to-Month,One Line,DSL,phone_and_internet
5872-OEQNH,Female,TRUE,0,Yes,Yes,3,0,FALSE,1,TRUE,FALSE,0,Electronic check,$34.25,$163.55,No,FALSE,4,2021-05-08,$40.89,$40.89,Month-to-Month,No Phone Service,DSL,internet_only
6916-HIJSE,Male,FALSE,0,Yes,Yes,3,2,TRUE,1,TRUE,TRUE,0,Mailed check,$55.70,$259.40,No,FALSE,4,2021-05-08,$64.85,$64.85,Month-to-Month,Two or More Lines,DSL,phone_and_internet
7515-LODFU,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Mailed check,$44.80,$220.45,No,FALSE,4,2021-05-08,$55.11,$55.11,Month-to-Month,One Line,DSL,phone_and_internet
8967-SZQAS,Female,TRUE,0,Yes,Yes,3,1,TRUE,1,TRUE,TRUE,0,Mailed check,$56.50,$235.10,Yes,TRUE,4,2021-05-08,$58.78,$58.78,Month-to-Month,One Line,DSL,phone_and_internet
0208-BPQEJ,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$84.80,$371.90,Yes,TRUE,4,2021-05-08,$72.98,$92.98,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
2931-XIQBR,Male,FALSE,0,No,Yes,2,2,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$80.80,$332.45,Yes,TRUE,4,2021-05-08,$63.11,$83.11,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
4228-ZGYUW,Female,TRUE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Mailed check,$99.15,$465.05,Yes,TRUE,4,2021-05-08,$96.26,$116.26,Month-to-Month,One Line,Fiber Optic,phone_and_internet
4578-PHJYZ,Female,TRUE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Electronic check,$73.75,$325.45,Yes,TRUE,4,2021-05-08,$61.36,$81.36,Month-to-Month,One Line,Fiber Optic,phone_and_internet
4946-EDSEW,Female,TRUE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,0,Electronic check,$85.95,$381.30,Yes,TRUE,4,2021-05-08,$75.33,$95.33,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
5673-TIYIB,Female,TRUE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Electronic check,$83.60,$404.20,Yes,TRUE,4,2021-05-08,$81.05,$101.05,Month-to-Month,One Line,Fiber Optic,phone_and_internet
6776-TLWOI,Female,TRUE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Electronic check,$80.85,$356.10,No,FALSE,4,2021-05-08,$69.03,$89.03,Month-to-Month,One Line,Fiber Optic,phone_and_internet
7284-BUYEC,Female,TRUE,0,No,Yes,2,1,TRUE,2,TRUE,TRUE,0,Bank transfer (automatic),$98.10,$396.30,Yes,TRUE,4,2021-05-08,$79.08,$99.08,Month-to-Month,One Line,Fiber Optic,phone_and_internet
7683-CBDKJ,Male,FALSE,0,Yes,Yes,3,2,TRUE,2,TRUE,TRUE,0,Electronic check,$80.15,$385.00,Yes,TRUE,4,2021-05-08,$76.25,$96.25,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
8109-YUOHE,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Mailed check,$69.55,$284.90,No,FALSE,4,2021-05-08,$51.23,$71.23,Month-to-Month,One Line,Fiber Optic,phone_and_internet
8205-OTCHB,Male,FALSE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Mailed check,$90.35,$434.50,No,FALSE,4,2021-05-08,$88.63,$108.63,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9378-FXTIZ,Female,TRUE,0,Yes,Yes,3,1,TRUE,2,TRUE,TRUE,0,Credit card (automatic),$69.95,$320.40,No,FALSE,4,2021-05-08,$60.10,$80.10,Month-to-Month,One Line,Fiber Optic,phone_and_internet
9555-SAHUZ,Female,TRUE,0,No,Yes,2,2,TRUE,2,TRUE,TRUE,0,Mailed check,$89.60,$365.65,Yes,TRUE,4,2021-05-08,$71.41,$91.41,Month-to-Month,Two or More Lines,Fiber Optic,phone_and_internet
0318-ZOPWS,Male,FALSE,0,No,Yes,2,2,TRUE,0,FALSE,FALSE,2,Mailed check,$26.40,$121.25,No,FALSE,4,2021-05-08,$30.31,$30.31,2 Year,Two or More Lines,No Internet Service,phone_only
0616-ATFGB,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,0,Mailed check,$18.85,$84.20,No,FALSE,4,2021-05-08,$21.05,$21.05,Month-to-Month,One Line,No Internet Service,phone_only
1245-HARPS,Male,FALSE,0,Yes,Yes,3,1,TRUE,0,FALSE,FALSE,0,Mailed check,$19.45,$86.05,No,FALSE,4,2021-05-08,$21.51,$21.51,Month-to-Month,One Line,No Internet Service,phone_only
